bmb_file.bmb01,bmb_file.bmb02,bmb_file.bmb03,bmb_file.bmb04,bmb_file.bmb05,bmb_file.bmb06,bmb_file.bmb07,bmb_file.bmb08,bmb_file.bmb09,bmb_file.bmb10,bmb_file.bmb10_fac,bmb_file.bmb10_fac2,bmb_file.bmb11,bmb_file.bmb13,bmb_file.bmb14,bmb_file.bmb15,bmb_file.bmb16,bmb_file.bmb17,bmb_file.bmb18,bmb_file.bmb19,bmb_file.bmb20,bmb_file.bmb21,bmb_file.bmb22,bmb_file.bmb23,bmb_file.bmb24,bmb_file.bmb25,bmb_file.bmb26,bmb_file.bmb27,bmb_file.bmb28,bmb_file.bmbmodu,bmb_file.bmbdate,bmb_file.bmbcomm,bmb_file.bmb29,bmb_file.bmb30,bmb_file.bmb31,bmb_file.bmb33,bmb_file.bmbud01,bmb_file.bmbud02,bmb_file.bmbud03,bmb_file.bmbud04,bmb_file.bmbud05,bmb_file.bmbud06,bmb_file.bmbud07,bmb_file.bmbud08,bmb_file.bmbud09,bmb_file.bmbud10,bmb_file.bmbud11,bmb_file.bmbud12,bmb_file.bmbud13,bmb_file.bmbud14,bmb_file.bmbud15,bmb_file.bmb081,bmb_file.bmb082,bmb_file.bmb36,bmb_file.bmb37,ima02,,,,,,,0.30%,
LCFI12A06R1X,,0002-100020,,,0.459,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,LCFI12A06R1XSBT CON-M,LCFI12A06R1XFA,23,LCFI12A06R1XSEMEN,130,153,0.459,
LCFI12A06R1X,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,LCFI12A06R1XSBT PCA-8S,,,,,,,
LCFI12A06R1X,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,LCFI12A06R1XSBT JM-9,,,,,,,
LCFI12A06XXX,,0000-000015,,,22,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,LCFI12A06XXXFA,,,,,,,
LCFI12A06XXX,,0000-100011,,,127,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,LCFI12A06XXXSEMEN,,,,,,,
LCFI12A06XXX,,0000-100030,,,180,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,LCFI12A06XXXWATER,,,,,,,180
LCFI12A06XXX,,0000-100097,,,1015,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,LCFI12A06XXXSTEEL DUST,,,,,,,1015
LCFI12A06XXX,,0000-100090,,,290,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,LCFI12A06XXXAGG1,,,,,,,
LCFI12A06XXX,,0000-100091,,,676,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,LCFI12A06XXXAGG2,,,,,,,
LCFI12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,LCFI12A06XXXAGG3,,,,,,,
LCFI12A06XXX,,0000-100094,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,LCFI12A06XXXSAND,,,,,,,
LCFI12A06XXX,,0002-100020,,,0.447,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,LCFI12A06XXXSBT CON-M,LCFI12A06XXXFA,22,LCFI12A06XXXSEMEN,127,149,0.447,
LCFI12A06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,LCFI12A06XXXSBT PCA-8S,,,,,,,
LCFI12A06XXX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,LCFI12A06XXXSBT JM-9,,,,,,,
LCFN12A06XXX,,0000-000015,,,39,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,LCFN12A06XXXFA,,,,,,,
LCFN12A06XXX,,0000-100011,,,117,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,LCFN12A06XXXSEMEN,,,,,,,
LCFN12A06XXX,,0000-100030,,,180,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,LCFN12A06XXXWATER,,,,,,,180
LCFN12A06XXX,,0000-100097,,,1010,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,LCFN12A06XXXSTEEL DUST,,,,,,,1010
LCFN12A06XXX,,0000-100090,,,288,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,LCFN12A06XXXAGG1,,,,,,,
LCFN12A06XXX,,0000-100091,,,672,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,LCFN12A06XXXAGG2,,,,,,,
LCFN12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,LCFN12A06XXXAGG3,,,,,,,
LCFN12A06XXX,,0000-100094,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,LCFN12A06XXXSAND,,,,,,,
LCFN12A06XXX,,0002-100020,,,0.468,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,LCFN12A06XXXSBT CON-M,LCFN12A06XXXFA,39,LCFN12A06XXXSEMEN,117,156,0.468,
LCFN12A06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,LCFN12A06XXXSBT PCA-8S,,,,,,,
LCFN12A06XXX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,LCFN12A06XXXSBT JM-9,,,,,,,
LCFU12A06XXX,,0000-000015,,,32,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,LCFU12A06XXXFA,,,,,,,
LCFU12A06XXX,,0000-100011,,,128,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,LCFU12A06XXXSEMEN,,,,,,,
LCFU12A06XXX,,0000-100030,,,180,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,LCFU12A06XXXWATER,,,,,,,180
LCFU12A06XXX,,0000-100097,,,1009,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,LCFU12A06XXXSTEEL DUST,,,,,,,1009
LCFU12A06XXX,,0000-100090,,,288,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,LCFU12A06XXXAGG1,,,,,,,
LCFU12A06XXX,,0000-100091,,,671,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,LCFU12A06XXXAGG2,,,,,,,
LCFU12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,LCFU12A06XXXAGG3,,,,,,,
LCFU12A06XXX,,0000-100094,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,LCFU12A06XXXSAND,,,,,,,
LCFU12A06XXX,,0002-100020,,,0.48,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,LCFU12A06XXXSBT CON-M,LCFU12A06XXXFA,32,LCFU12A06XXXSEMEN,128,160,0.48,
LCFU12A06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,LCFU12A06XXXSBT PCA-8S,,,,,,,
LCFU12A06XXX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,LCFU12A06XXXSBT JM-9,,,,,,,
LCFV12A06XXX,,0000-000015,,,50,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,LCFV12A06XXXFA,,,,,,,
LCFV12A06XXX,,0000-100011,,,116,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,LCFV12A06XXXSEMEN,,,,,,,
LCFV12A06XXX,,0000-100030,,,180,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,LCFV12A06XXXWATER,,,,,,,180
LCFV12A06XXX,,0000-100097,,,1005,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,LCFV12A06XXXSTEEL DUST,,,,,,,1005
LCFV12A06XXX,,0000-100090,,,287,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,LCFV12A06XXXAGG1,,,,,,,
LCFV12A06XXX,,0000-100091,,,669,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,LCFV12A06XXXAGG2,,,,,,,
LCFV12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,LCFV12A06XXXAGG3,,,,,,,
LCFV12A06XXX,,0000-100094,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,LCFV12A06XXXSAND,,,,,,,
LCFV12A06XXX,,0002-100020,,,0.498,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,LCFV12A06XXXSBT CON-M,LCFV12A06XXXFA,50,LCFV12A06XXXSEMEN,116,166,0.498,
LCFV12A06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,LCFV12A06XXXSBT PCA-8S,,,,,,,
LCFV12A06XXX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,LCFV12A06XXXSBT JM-9,,,,,,,
LCPX12A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,LCPX12A06XXXFA,,,,,,,
LCPX12A06XXX,,0000-100011,,,142,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,LCPX12A06XXXSEMEN,,,,,,,
LCPX12A06XXX,,0000-100030,,,185,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,LCPX12A06XXXWATER,,,,,,,185
LCPX12A06XXX,,0000-100097,,,1015,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,LCPX12A06XXXSTEEL DUST,,,,,,,1015
LCPX12A06XXX,,0000-100090,,,289,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,LCPX12A06XXXAGG1,,,,,,,
LCPX12A06XXX,,0000-100091,,,675,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,LCPX12A06XXXAGG2,,,,,,,
LCPX12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,LCPX12A06XXXAGG3,,,,,,,
LCPX12A06XXX,,0000-100094,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,LCPX12A06XXXSAND,,,,,,,
LCPX12A06XXX,,0002-100020,,,0.426,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,LCPX12A06XXXSBT CON-M,LCPX12A06XXXFA,0,LCPX12A06XXXSEMEN,142,142,0.426,
LCPX12A06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,LCPX12A06XXXSBT PCA-8S,,,,,,,
LCPX12A06XXX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,LCPX12A06XXXSBT JM-9,,,,,,,
